2.93127	1.80248	
5.17638	2.25363	
-1.91244	-1.15638	
3.49333	1.41076	
2.55212	1.56387	
-0.264983	-0.521538	
1.249	0.0927177	
2.59344	1.57321	
8.19797	3.88727	
6.79681	3.5792	
-0.338073	-0.344981	
7.25664	3.76309	
3.25644	0.345994	
1.89079	1.17832	
3.23797	2.54577	
1.64499	1.34214	
1.78498	1.34794	
4.58023	2.17025	
4.44052	2.31076	
4.45465	2.34945	
3.16307	1.62973	
-0.0914287	-0.460949	
3.24229	1.44502	
4.82365	2.32444	
2.84679	1.18307	
3.79214	2.31449	
3.259	2.89868	
1.47442	0.0755453	
2.509	1.31867	
0.636386	-0.402996	
3.53875	2.42063	
0.0132163	0.711564	
0.148662	-0.75694	
0.597907	1.2708	
-3.09965	-2.09217	
4.49135	2.35908	
2.56325	1.83109	
0.692426	0.419807	
4.37343	3.33455	
-0.964433	0.894062	
1.82291	0.980614	
1.5818	-0.162632	
2.55288	1.09394	
2.54189	0.846888	
0.501984	-0.131385	
1.94795	0.410127	
1.71442	0.896305	
3.08722	2.59693	
3.89359	1.58887	
3.92132	1.8204	
0.504109	0.835292	
2.13399	1.67341	
-0.102912	0.191314	
0.0713601	0.548688	
1.98814	1.42943	
4.65459	2.13642	
0.6669	0.547896	
2.64325	1.17206	
1.60928	0.354704	
3.93532	2.28503	
0.113685	0.0905694	
2.05639	0.934635	
2.957	1.62437	
3.90631	2.447	
4.67465	2.53379	
2.14884	1.17169	
-0.58351	-0.151863	
0.714296	0.382758	
0.161287	-0.30659	
6.07111	3.42895	
0.933746	1.17133	
3.29571	1.3808	
1.66672	1.79724	
3.53912	1.68144	
0.675242	0.215746	
-0.428801	-0.663201	
-0.463627	-0.627982	
2.84558	0.946301	
1.69278	1.02334	
1.66043	1.62873	
4.45832	2.49289	
2.50504	1.67962	
2.34262	1.84223	
4.74998	1.12522	
0.606624	0.219532	
3.20659	1.7798	
3.44642	2.08183	
1.57787	0.136511	
2.37355	0.683841	
-0.0193009	0.385691	
0.0116875	-0.0524419	
2.18165	1.36737	
3.25098	1.14517	
6.4782	2.4222	
0.844911	0.803056	
2.32447	1.75889	
1.85712	1.74459	
-1.34809	-1.44014	
1.23969	-0.048582	
-1.10847	-1.29116	
3.45557	1.70696	
0.461883	-0.076812	
2.17337	1.74376	
1.05685	-0.199109	
2.52571	0.391682	
0.960204	0.582754	
2.84864	2.02079	
3.28061	1.2389	
4.96508	1.84972	
1.66377	0.757218	
-1.70374	-1.67009	
0.54579	0.281567	
4.34623	2.58731	
0.142973	0.180355	
3.66442	0.877588	
2.21486	0.839019	
4.48843	2.0932	
-1.39638	0.208602	
1.65758	1.28621	
-0.0920497	-0.0745652	
7.03682	4.17309	
3.42932	1.19229	
4.38845	2.02009	
0.167178	0.78987	
1.18833	1.34536	
1.52807	1.12922	
3.90253	2.19664	
1.51871	0.466293	
3.21511	1.98	
-1.55385	-1.191	
1.38711	0.980817	
0.573506	0.427674	
-0.731543	0.203882	
2.87984	1.22699	
2.48841	1.56228	
2.05799	1.42558	
-0.309998	-0.604188	
3.95287	2.05456	
2.60653	2.10189	
1.482	0.797221	
2.03965	0.865511	
1.54621	1.00144	
-1.03146	-0.653279	
1.50524	0.974191	
0.560031	0.212633	
0.303965	0.142818	
-0.00294642	0.228922	
1.07585	1.21908	
-1.46867	-0.508396	
3.67009	2.65924	
2.90077	0.436204	
1.96531	0.758027	
1.93977	1.08788	
0.61754	-0.108816	
3.76441	1.24423	
1.76926	1.19315	
0.762397	0.687549	
4.34067	2.31502	
1.61069	1.003	
0.979772	0.0546045	
1.4912	0.496758	
0.531349	0.212338	
0.0598809	-0.313974	
6.37516	3.35352	
4.86741	3.61632	
2.53267	1.02522	
-0.177393	0.235028	
0.500965	-0.26673	
1.69423	1.51689	
3.37077	1.20082	
-0.307099	-0.0491919	
-2.03545	-1.32702	
-0.50991	0.00105275	
2.57766	1.29451	
2.67784	1.31693	
2.78233	2.86571	
1.77434	0.572147	
2.31816	1.13564	
1.17528	1.92915	
3.49307	1.17319	
-0.358524	0.0972374	
2.78813	0.855838	
0.529992	0.780316	
1.41996	0.873744	
2.95745	1.80479	
3.79976	1.76045	
0.064193	0.154692	
4.18352	2.82802	
3.1434	0.43415	
1.88245	0.124581	
1.66187	1.03867	
1.62309	0.484163	
1.475	0.589327	
2.03992	0.271499	
2.08884	0.592002	
3.43078	1.5133	
4.6448	1.9595	
2.80872	0.971117	
1.63677	0.60746	
3.08286	1.0701	
2.31736	1.82962	
0.21639	-0.386022	
3.6441	2.73102	
2.53185	1.07871	
2.23413	0.391195	
2.89243	1.13688	
2.45277	1.69363	
0.369299	0.712614	
1.71882	0.939525	
1.74703	1.01721	
1.07853	0.855717	
4.91349	1.72722	
0.483192	-0.0492587	
1.16201	-0.334071	
0.766772	0.158834	
-0.0337954	0.45774	
1.66703	1.19224	
1.5253	1.90656	
4.65016	2.40845	
1.56868	-0.293907	
0.156728	0.923064	
4.77727	3.02978	
4.13853	1.77795	
1.60228	0.912445	
-0.608745	0.0853532	
1.22988	0.807295	
1.7299	1.21313	
2.47816	1.18272	
1.54765	0.754414	
2.76803	1.42806	
2.67878	0.944562	
-0.166239	0.628361	
0.358084	0.182208	
0.716367	0.701424	
1.12043	0.13275	
1.44475	0.184756	
2.0216	0.965315	
-3.24669	-1.74973	
1.20843	1.20163	
4.15198	2.37902	
0.152419	0.346467	
3.61726	1.08616	
2.60677	0.81954	
1.94976	1.07591	
2.31602	0.984069	
-0.710757	0.289666	
1.85357	1.59736	
4.77812	2.09866	
2.17034	1.52274	
2.07166	1.73356	
0.728382	0.524684	
1.94663	1.78501	
2.40244	1.73244	
2.73852	1.47632	
1.35428	1.11554	
1.59045	0.892428	
5.50514	2.54512	
-1.91158	-0.776563	
5.86151	2.94887	
2.58468	1.11002	
3.73216	2.75159	
-0.882417	-0.330572	
0.97803	1.8542	
1.51838	0.611107	
2.73217	1.64823	
-0.892872	0.344874	
2.81689	2.77306	
-0.100713	0.101426	
2.11464	0.662193	
3.12991	1.96665	
2.56648	0.623291	
3.87518	1.80067	
3.74258	2.00722	
0.872595	1.18107	
2.44523	1.94119	
0.36429	0.168364	
-0.289405	0.317263	
3.60185	1.64028	
2.00009	1.33061	
1.90488	1.91009	
3.57812	1.86744	
3.02985	1.36466	
2.60657	1.05327	
4.1655	2.44099	
3.61044	2.47387	
2.41528	2.27048	
0.804259	0.429153	
0.871476	0.517256	
4.06478	1.71604	
-0.791772	0.41011	
1.95763	0.941091	
-1.3755	-0.92437	
3.76755	2.9759	
3.49254	2.15121	
2.00201	1.35918	
1.87731	0.435868	
-2.30637	-0.936192	
3.00662	1.76338	
-1.79741	-1.44483	
-2.01711	-1.12145	
2.13845	0.866764	
0.357183	0.442521	
2.71272	0.85288	
3.17256	2.13079	
3.48564	2.63526	
0.802877	0.249561	
2.77834	1.38482	
2.1743	1.34047	
3.4308	2.31702	
2.92865	1.72533	
3.55519	1.97612	
1.77148	0.644333	
